"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/e7d13baa-da3f-5215-8979-3c9b4d135957","'We are making the largest investment in education in our nation’s history.'",2009-02-17,3,"TRUE","Barack Obama","For the feds, yes, this is big school spending","787 billion stimulus bill,Arne Duncan,Cold War,Denver Museum of Nature and Science,Dwight D. Eisenhower,Great Society,Lyndon B. Johnson,National Defense Education Act,New Deal,Project Head Start,Soviet Union,Sputnik 1,Wall Street Journal,world tomorrow","","Education,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/27/barack-obama/federal-government-yes-big-school-spending/","English"
"http://data.gesis.org/claimskg/claim_review/f5c36341-bd1a-54cc-b180-b147a1f42401","'You can't read a speech by George Washington . . . without hearing him reference God, the Almighty.'",2009-04-08,1,"FALSE","Rush Limbaugh","Rush Limbaugh incorrect about Washington's religious views","Continental Army,Delaware Nation,George Mason University,George Washington,John Ferling,Newsweek,Rush Limbaugh,University of West Georgia,deists,rationalism,theist","George Washington","Pundits,Religion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/10/rush-limbaugh/Rush-limbaugh-washington-religion/","English"
"http://data.gesis.org/claimskg/claim_review/e1aab972-381f-513b-af46-b8b9470f3ba1","Hillary Clinton 'actually differed with (John McCain) by arguing for exceptions for torture before changing positions.'",2008-01-30,3,"TRUE","Barack Obama","Clinton changed on torture","Barack Obama,Hillary Clinton,John McCain,Republican,Republican National Committee,Tim Russert,equivocation,ticking time bomb' scenario","Hillary Clinton,John McCain","Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/01/barack-obama/clinton-changed-on-torture/","English"
"http://data.gesis.org/claimskg/claim_review/8b3584f2-56cc-5f26-8998-b369787517b1","Romney refused to pardon 'a decorated soldier' returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",2007-12-19,3,"TRUE","Mike Huckabee","Romney refused to pardon soldier - and everyone else","Associated Press,BB gun,Bronze Star,Fox News Channel,Iraq,Mike Huckabee,Mitt Romney,NBC,PolitiFact,Today Show,show of hands","BB gun,Iraq","Crime","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/28/mike-huckabee/romney-refused-to-pardon-soldier-and-everyo/","English"
"http://data.gesis.org/claimskg/claim_review/f82a76a3-93ce-50b9-8813-227117cbdda7","'The Children's Defense Fund rated McCain as the worst senator in Congress for children.'",2008-04-05,3,"TRUE","MoveOn.org","McCain often absent on children's issues","Barack Obama,Children's Defense Fund,Hillary Clinton,John McCain,MoveOn,MoveOn.org,State Children's Health Insurance Program,minimum wage","Children's Defense Fund","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/apr/08/moveon/mccain-often-absent-on-childrens-issues/","English"
"http://data.gesis.org/claimskg/claim_review/d0260339-d296-5a49-b007-0ee98f5e29f8","'President Obama . . . wants to mandate circumcision.'",2009-08-25,1,"FALSE","Rush Limbaugh","Limbaugh wrong that Obama is mandating circumcision","Bill O'Reilly,Centers for Disease Control and Prevention,Congressional Quarterly,Fox News,George W. Bush,HIV,HIV/AIDS,Jay-Z,Mr. Z,PARENTAL ADVISORY,PolitiFact,Project Vote Smart,Rush Limbaugh,White House,circumcision","circumcision","Health Care,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/27/rush-limbaugh/limbaugh-circumcision-obama-cdc/","English"
"http://data.gesis.org/claimskg/claim_review/26fb3712-1255-52bf-b31a-4f22f81f52e8","'Obama raises taxes on seniors (and) hard-working families to give welfare to those who pay none.'",2008-10-16,1,"FALSE","John McCain","It's not welfare","Barack Obama,Bob Williams,Joe the Plumber,John McCain,Medicare,Social Security,Tax Policy Center,Uncle Sam,child and dependent care credit,hard-working families,hardworking families,health spending account,income tax,less than zero,negative income tax,pot calling the kettle black,refundable tax credit","hard-working families","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/dec/01/john-mccain/its-not-welfare/","English"
"http://data.gesis.org/claimskg/claim_review/dfa82f91-bfed-5bb3-943a-85f39632d855","'Obama will charge a 28 percent tax on all home sales.'",2008-07-22,1,"FALSE","Chain email","Not Obama's policy","Barack Obama,Internal Revenue Service,John McCain,about home,capital gain,capital gains tax,chain e-mail,gain. Capital,income tax,money you,what you're","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/04/chain-email/not-obamas-policy/","English"
"http://data.gesis.org/claimskg/claim_review/3854d7f3-5039-5468-933c-568fd8b6d894","'As governor, I've stood up to ... the big oil companies.'",2008-08-29,3,"TRUE","Sarah Palin","Palin sought more taxes and more development from oil companies","Alaska,Alaska Highway,Arctic National Wildlife Refuge,BP,Chevron,Club. 'In,ConocoPhillips,Dayton, Ohio,Doug Suttles,Exxon,Exxon Mobil,Frank Murkowski,John McCain,North Slope pipeline,Sarah Palin,Sierra Club,TransCanada Corp,University of Alaska Fairbanks,big oil,natural gas,polar bear","big oil","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/01/sarah-palin/palin-sought-more-taxes-and-more-development-from-/","English"
"http://data.gesis.org/claimskg/claim_review/ad7c2f3f-606f-59a6-89f6-45c9e2dd4400","Joe Biden 'voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.'",2008-08-31,3,"TRUE","Lindsey Graham","Only as a last resort","102nd Congress,ABC News,Balkan wars,George H.W. Bush,George J. Mitchell,Gulf War,Iraq,Joe Biden,John McCain,Kurd,Kuwait,Lindsey Graham,Maine,Pentagon,Saddam Hussein,Sam Nunn,Saudi Arabia,Senate Foreign Relations Committee,Shiite,Slobodan Milosevic,Sunni,U.N. Security Council,United States Armed Forces,War of 1812,World War II,first Gulf War,invasion of Kuwait,war criminal","Gulf War,Iraq,Joe Biden,first Gulf War","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/01/lindsey-graham/only-as-a-last-resort/","English"
"http://data.gesis.org/claimskg/claim_review/5687ab83-34a3-5919-976d-7c2abd4777c2","'I'm 59. In either Canada or Great Britain, if I broke my hip, I couldn’t get it replaced.'",2009-08-12,1,"FALSE","Roy Blunt","At 59, GOP congressman says he couldn't get a hip replacement in Canada or England","Barack Obama,Canadian Institute for Health Information,Congressional Quarterly,Joe Biden,Joint Replacement Registry,National Health Service,National Institute for Health and Clinical Excellence,Quebec,Roy Blunt,St. Louis  Post-Dispatch,health care in Canada,reporters and editors,swine flu","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/19/roy-blunt/59-gop-congressman-says-he-couldnt-get-hip/","English"
"http://data.gesis.org/claimskg/claim_review/1fba7113-b95b-5d28-9a36-801dd5813812","'With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program.'",2007-10-15,3,"TRUE","Joe Biden","Biden right on SCHIP","Congressional Budget Office,State Children's Health Insurance Program,poverty line","Children's Health Insurance Program","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/15/joe-biden/biden-right-on-schip/","English"
"http://data.gesis.org/claimskg/claim_review/61e83fa1-a7a0-5846-84b3-0e0aff345920","'I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.'",2007-11-20,1,"FALSE","Tom Tancredo","What about the daily English paper?","Alan Moore,Fox News,Hispanic,Illegal immigration,Latino,Ottumwa, Iowa,Spanish editions,Tom Tancredo,Wapello County,county seat","Ottumwa, Iowa","Immigration","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/29/tom-tancredo/what-about-the-daily-english-paper/","English"
"http://data.gesis.org/claimskg/claim_review/335a2a43-6b49-50e9-8089-1b9a82b13f16","Page 992 of the health care bill will 'establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!'",2009-07-29,1,"FALSE","Liberty Counsel","School health clinics would not provide abortions","HR 3200,Liberty Counsel,Liberty University School of Law,Louisiana Department of Health and Hospitals,National Assembly on School-Based Health Care,abortion,care, community,chain e-mail,the staff","","Abortion,Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/07/liberty-counsel/school-health-clinics-would-not-provide-abortions/","English"
"http://data.gesis.org/claimskg/claim_review/2d38d1c3-28d3-59d3-aa3b-cba1f77496c7","'So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.'",2007-11-15,3,"TRUE","Fred Thompson","Indeed, abortions are covered","Commonwealth Care,Fred Thompson,Mitt Romney,Republican,Simi Valley,Ted Kennedy,U.S. senator,federal poverty level,it. It,the chairman","","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/27/fred-thompson/indeed-abortions-are-covered/","English"
"http://data.gesis.org/claimskg/claim_review/def86bd0-5483-53d1-89ad-7779e96c1fed","John McCain and George Bush have 'absolutely no plan for universal health care.'",2008-03-05,3,"TRUE","Campaign to Defend America","No mandate, no universal care","Barack Obama,George W. Bush,Hillary Clinton,John McCain,Kaiser Family Foundation,Republican,Washington, D.C,health care mandate,individual mandate,universal health care,working poor","George Bush,John McCain,universal health care","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/no-mandate-no-universal-care/","English"
"http://data.gesis.org/claimskg/claim_review/d2a5a46c-8e97-512a-85b0-859306aa2ee5","'The truth was revealed there in that report that showed there was no unlawful or unethical activity on my part.'",2008-10-11,1,"FALSE","Sarah Palin","Report finds Palin violated ethics laws","Alaska,Alaska State Trooper Mike Wooten,Altoona, Pa,Mike Wooten,Republican,Sarah Palin,Sheetz,Stephen Branchflower,Todd Palin,Troopergate,Walt Monegan,that, that","","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/14/sarah-palin/report-finds-palin-violated-ethics-laws/","English"
"http://data.gesis.org/claimskg/claim_review/d0c751b5-1411-5d6a-8910-b47fc57c3f52","A loophole 'still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.'",2009-07-10,3,"TRUE","Public Citizen","Public Citizen gets it right about insider trading rules","Brian Baird,Capitol Hill,Goldman Sachs,Insider trading,Jenner and Block,Louise Slaughter,Public Citizen,insider trading,story. So far","","Crime","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/06/public-citizen/public-citizen-gets-it-right-about-insider-trading/","English"
"http://data.gesis.org/claimskg/claim_review/dd7b5fde-1a99-570a-8ef8-7c17f4b57d5e","The stimulus bill includes '$300,000 for a sculpture garden in Miami.'",2009-01-23,1,"FALSE","Eric Cantor","Does the stimulus package really include $300,000 for a sculpture garden?","American Renaissance,Dave Obey,Eric Cantor,Fox News,National Endowment for the Arts,Republican,Vizcaya Museum and Gardens,a word,pork barrel,s $300","","Economy,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jan/27/eric-cantor/does-stimulus-package-really-include-300000-sculpt/","English"
"http://data.gesis.org/claimskg/claim_review/cec1f04e-f88f-5f5a-8e79-e4cc71f52425","The health bill's plan for comparative effectiveness research 'would be used by the government to ration care.'",2009-08-18,1,"FALSE","John Boehner","Boehner says study into the effectiveness of medical treatments would be used by government to ration care","AARP,Alaska,Comparative Effectiveness Research,Congressional Budget Office,Democratic National Committee,FactCheck.org,Gail Wilensky,George H.W. Bush,Harvard University,Howard Dean,John Boehner,Katherine Baicker,Medicare,Obama administration,Peter R. Orszag,Republican,Sarah Palin,death panels,health economics,rationing of health care services","comparative effectiveness research","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/25/john-boehner/boehner-says-study-effectiveness-medical-treatment/","English"
"http://data.gesis.org/claimskg/claim_review/d56ce9a3-85c7-5ae8-ac8e-de1568a74ad1","'Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.'",2009-03-24,3,"TRUE","George Will","Columnist Will correct that initial TARP money did not buy toxic assets","Committee for a Responsible Federal Budget,Congressional Oversight Panel,George W. Bush,George Will,Government Accountability Office,Henry Paulson,House Oversight and Government Reform Committee,Neel Kashkari,P-PIP,Pentagon,SIGTARP,Timothy Geithner,Troubled Asset Relief Program,Troubled Assets Relief Program,assistant secretary for financial stability","Troubled Assets Relief Program,toxic assets","Economy,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/09/george-will/columnist-will-correct-initial-tarp-money-did-not-/","English"
